timestamp,open,high,low,close,volume,turnover
2025-07-04 13:00:00+00:00,2546.88,2555.01,2521.0,2524.45,139238.8,352760468.5827
2025-07-04 14:00:00+00:00,2524.45,2527.57,2496.5,2515.5,221273.61,556037639.5598
2025-07-04 15:00:00+00:00,2515.5,2517.7,2497.15,2499.58,108553.17,271863429.8503
2025-07-04 16:00:00+00:00,2499.58,2502.45,2473.01,2486.59,210313.1,522622881.2237
2025-07-04 17:00:00+00:00,2486.59,2496.66,2485.25,2495.67,57872.88,144206971.5074
2025-07-04 18:00:00+00:00,2495.67,2495.77,2478.74,2483.34,46248.64,114985420.4051
2025-07-04 19:00:00+00:00,2483.34,2489.19,2473.02,2481.6,44624.68,110664486.0229
2025-07-04 20:00:00+00:00,2481.6,2495.46,2480.07,2489.44,41091.68,102325299.6237
2025-07-04 21:00:00+00:00,2489.44,2496.0,2485.76,2495.5,19951.41,49701645.8577
2025-07-04 22:00:00+00:00,2495.5,2519.5,2493.7,2519.07,75271.72,188853847.2439
2025-07-04 23:00:00+00:00,2519.07,2519.29,2502.37,2506.93,36549.0,91743512.0684
2025-07-05 00:00:00+00:00,2506.93,2517.59,2505.64,2515.28,18304.19,45998803.7193
2025-07-05 01:00:00+00:00,2515.28,2515.47,2505.35,2512.92,17620.11,44234941.2262
2025-07-05 02:00:00+00:00,2512.92,2518.0,2497.19,2517.55,30617.16,76816179.4895
2025-07-05 03:00:00+00:00,2517.55,2523.83,2514.63,2517.11,26977.18,67973957.2992
2025-07-05 04:00:00+00:00,2517.11,2524.91,2511.5,2515.13,22915.74,57696708.3318
2025-07-05 05:00:00+00:00,2515.13,2519.96,2511.61,2518.52,20293.48,51055975.6885
2025-07-05 06:00:00+00:00,2518.52,2527.57,2515.54,2526.04,33067.45,83420849.0872
2025-07-05 07:00:00+00:00,2526.04,2529.16,2518.01,2520.45,22163.27,55920289.5204
2025-07-05 08:00:00+00:00,2520.45,2524.19,2508.47,2514.99,34023.29,85576440.4015
2025-07-05 09:00:00+00:00,2514.99,2521.5,2507.11,2520.14,31024.91,77986716.5225
2025-07-05 10:00:00+00:00,2520.14,2522.44,2516.29,2516.94,15587.21,39261176.6055
2025-07-05 11:00:00+00:00,2516.94,2524.22,2516.34,2516.67,18370.31,46318999.981
2025-07-05 12:00:00+00:00,2516.67,2517.88,2509.08,2516.61,35902.93,90234818.5469
2025-07-05 13:00:00+00:00,2516.61,2520.73,2511.3,2512.75,22057.21,55489981.9364
2025-07-05 14:00:00+00:00,2512.75,2518.99,2510.37,2517.47,22021.61,55383428.3023
2025-07-05 15:00:00+00:00,2517.47,2518.17,2503.41,2506.88,37748.36,94763026.1796
2025-07-05 16:00:00+00:00,2506.88,2512.0,2489.49,2504.71,74178.41,185410996.8954
2025-07-05 17:00:00+00:00,2504.71,2510.75,2494.6,2502.64,36720.96,91898523.3533
2025-07-05 18:00:00+00:00,2502.64,2504.05,2490.61,2491.84,25303.84,63163626.8447
2025-07-05 19:00:00+00:00,2491.84,2507.52,2486.25,2504.25,38700.06,96591977.7014
2025-07-05 20:00:00+00:00,2504.25,2507.55,2496.73,2504.86,20170.8,50475282.3567
2025-07-05 21:00:00+00:00,2504.86,2518.83,2504.58,2515.65,31297.46,78608417.1756
2025-07-05 22:00:00+00:00,2515.65,2521.0,2511.81,2518.09,20699.88,52099688.7966
2025-07-05 23:00:00+00:00,2518.09,2521.74,2514.03,2515.29,12530.65,31557275.7385
2025-07-06 00:00:00+00:00,2515.29,2519.66,2511.17,2518.92,19104.61,48060201.1564
2025-07-06 01:00:00+00:00,2518.92,2518.92,2513.0,2516.72,7716.48,19412688.7977
2025-07-06 02:00:00+00:00,2516.72,2519.9,2511.96,2512.04,16354.91,41143978.7651
2025-07-06 03:00:00+00:00,2512.04,2514.64,2508.08,2513.93,17582.35,44155039.7813
2025-07-06 04:00:00+00:00,2513.93,2517.25,2508.84,2510.91,15711.5,39485649.8893
2025-07-06 05:00:00+00:00,2510.91,2512.45,2507.24,2509.71,8783.7,22048686.1756
2025-07-06 06:00:00+00:00,2509.71,2525.71,2507.6,2520.43,54581.92,137532148.2537
2025-07-06 07:00:00+00:00,2520.43,2524.86,2515.99,2516.7,28070.31,70735061.5694
2025-07-06 08:00:00+00:00,2516.7,2517.3,2507.53,2511.92,44259.65,111184868.8596
2025-07-06 09:00:00+00:00,2511.92,2516.98,2505.3,2506.36,27961.18,70196849.6371
2025-07-06 10:00:00+00:00,2506.36,2513.0,2501.7,2507.36,26110.59,65445086.0917
2025-07-06 11:00:00+00:00,2507.36,2515.5,2506.42,2515.06,14374.72,36103234.1941
2025-07-06 12:00:00+00:00,2515.06,2520.4,2510.32,2519.28,29572.0,74436092.7888
2025-07-06 13:00:00+00:00,2519.28,2569.34,2515.75,2557.35,187432.73,477271779.8888
2025-07-06 14:00:00+00:00,2557.35,2567.0,2545.74,2558.72,128315.17,327980614.3404
2025-07-06 15:00:00+00:00,2558.72,2561.24,2547.53,2557.4,39937.5,102059179.6228
2025-07-06 16:00:00+00:00,2557.4,2559.91,2541.25,2551.24,43031.53,109700241.0921
2025-07-06 17:00:00+00:00,2551.24,2551.7,2542.05,2546.21,41863.66,106590322.2154
2025-07-06 18:00:00+00:00,2546.21,2546.3,2522.5,2530.63,70938.24,179652405.5598
2025-07-06 19:00:00+00:00,2530.63,2540.79,2529.85,2539.83,26480.67,67132614.0767
2025-07-06 20:00:00+00:00,2539.83,2550.26,2538.9,2544.0,31373.43,79842276.3313
2025-07-06 21:00:00+00:00,2544.0,2601.86,2544.0,2586.65,161382.1,416806681.187
2025-07-06 22:00:00+00:00,2586.65,2605.3,2579.08,2581.14,99068.79,256935890.6036
2025-07-06 23:00:00+00:00,2581.14,2581.99,2560.94,2569.06,66150.73,169982766.4724
2025-07-07 00:00:00+00:00,2569.06,2573.56,2553.87,2560.0,58737.34,150561065.7763
2025-07-07 01:00:00+00:00,2560.0,2564.4,2548.63,2561.87,47573.37,121672094.1175
2025-07-07 02:00:00+00:00,2561.87,2582.72,2561.87,2574.87,59727.6,153728818.2399
2025-07-07 03:00:00+00:00,2574.87,2589.65,2572.92,2576.14,36128.31,93222417.7598
2025-07-07 04:00:00+00:00,2576.14,2579.51,2569.06,2572.4,36673.64,94400135.2547
2025-07-07 05:00:00+00:00,2572.4,2576.91,2564.5,2568.15,28713.97,73832922.9034
2025-07-07 06:00:00+00:00,2568.15,2575.36,2561.52,2564.33,44227.66,113532660.812
2025-07-07 07:00:00+00:00,2564.33,2578.97,2558.32,2577.29,46341.43,119062966.593
2025-07-07 08:00:00+00:00,2577.29,2588.05,2569.01,2584.18,59400.69,153150777.9001
2025-07-07 09:00:00+00:00,2584.18,2584.62,2565.31,2571.33,39707.72,102223228.3874
2025-07-07 10:00:00+00:00,2571.33,2571.33,2557.04,2557.8,48568.29,124465099.6846
2025-07-07 11:00:00+00:00,2557.8,2565.46,2551.32,2562.04,49529.24,126722475.1361
2025-07-07 12:00:00+00:00,2562.04,2563.88,2542.65,2547.54,82329.37,209923546.7339
2025-07-07 13:00:00+00:00,2547.54,2569.03,2534.0,2564.85,162189.09,413639552.7948
2025-07-07 14:00:00+00:00,2564.85,2567.13,2526.57,2529.97,168809.85,429172225.2865
2025-07-07 15:00:00+00:00,2529.97,2543.25,2525.19,2532.31,72178.98,182943970.0799
2025-07-07 16:00:00+00:00,2532.31,2541.6,2506.61,2522.74,186904.64,472126547.5052
2025-07-07 17:00:00+00:00,2522.74,2546.7,2515.18,2531.98,93353.81,236296882.3046
2025-07-07 18:00:00+00:00,2531.98,2545.95,2518.36,2542.98,84099.91,212674127.3777
2025-07-07 19:00:00+00:00,2542.98,2556.35,2538.21,2542.4,82363.35,209839368.4415
2025-07-07 20:00:00+00:00,2542.4,2543.84,2528.1,2532.63,61557.41,156038272.2629
2025-07-07 21:00:00+00:00,2532.63,2541.03,2521.05,2538.59,43623.5,110412431.8081
2025-07-07 22:00:00+00:00,2538.59,2541.47,2528.17,2535.0,21302.42,53973860.0063
2025-07-07 23:00:00+00:00,2535.0,2544.42,2535.0,2541.17,21868.96,55556555.9751
2025-07-08 00:00:00+00:00,2541.17,2553.61,2536.13,2539.28,68769.96,174987900.3032
2025-07-08 01:00:00+00:00,2539.28,2539.28,2525.0,2525.17,37290.61,94404332.622
2025-07-08 02:00:00+00:00,2525.17,2537.49,2522.0,2526.59,58296.11,147417324.0134
2025-07-08 03:00:00+00:00,2526.59,2538.33,2525.41,2536.82,15017.42,38046003.1246
2025-07-08 04:00:00+00:00,2536.82,2543.81,2530.79,2542.64,23536.63,59752413.8158
2025-07-08 05:00:00+00:00,2542.64,2551.3,2540.64,2551.09,34224.56,87149450.7936
2025-07-08 06:00:00+00:00,2551.09,2562.77,2548.58,2557.82,61446.37,157007424.6402
2025-07-08 07:00:00+00:00,2557.82,2558.37,2546.42,2552.33,43754.42,111620843.3091
2025-07-08 08:00:00+00:00,2552.33,2560.16,2544.65,2544.83,44551.86,113695029.1121
2025-07-08 09:00:00+00:00,2544.83,2554.24,2541.63,2550.48,36235.36,92347279.0933
2025-07-08 10:00:00+00:00,2550.48,2565.8,2548.94,2565.31,46846.51,119971981.3889
2025-07-08 11:00:00+00:00,2565.31,2584.79,2561.85,2574.04,85588.57,220457696.0618
2025-07-08 12:00:00+00:00,2574.04,2584.31,2570.4,2582.26,55034.32,141846530.5031
2025-07-08 13:00:00+00:00,2582.26,2600.48,2570.01,2587.05,128439.84,332241776.9696
2025-07-08 14:00:00+00:00,2587.05,2588.38,2555.67,2563.34,139935.85,359848814.6841
2025-07-08 15:00:00+00:00,2563.34,2569.28,2557.64,2563.72,56798.16,145599148.9929
2025-07-08 16:00:00+00:00,2563.72,2580.93,2558.25,2575.08,84496.4,217239443.5433
2025-07-08 17:00:00+00:00,2575.08,2628.16,2574.26,2615.97,258746.41,675188769.3931
2025-07-08 18:00:00+00:00,2615.97,2625.42,2610.56,2624.26,80306.55,210213834.4892
2025-07-08 19:00:00+00:00,2624.26,2624.92,2600.44,2609.67,80690.41,210576487.6761
2025-07-08 20:00:00+00:00,2609.67,2614.22,2597.41,2597.7,42634.87,111101830.1223
2025-07-08 21:00:00+00:00,2597.7,2612.55,2595.67,2608.36,36868.79,96027928.5182
2025-07-08 22:00:00+00:00,2608.36,2611.89,2601.2,2609.71,19750.01,51481919.7291
2025-07-08 23:00:00+00:00,2609.71,2617.0,2606.01,2614.43,31077.46,81191575.6207
2025-07-09 00:00:00+00:00,2614.43,2615.01,2602.22,2612.64,27140.66,70794444.814
2025-07-09 01:00:00+00:00,2612.64,2626.43,2598.79,2604.4,62082.79,162195361.4856
2025-07-09 02:00:00+00:00,2604.4,2609.02,2600.64,2601.91,22644.52,58983684.6299
2025-07-09 03:00:00+00:00,2601.91,2606.57,2588.66,2590.64,52820.39,137038492.3441
2025-07-09 04:00:00+00:00,2590.64,2602.47,2589.6,2602.42,33219.04,86239173.605
2025-07-09 05:00:00+00:00,2602.42,2646.59,2601.04,2627.2,155370.13,408043881.2889
2025-07-09 06:00:00+00:00,2627.2,2633.0,2616.61,2630.5,65344.08,171497271.5328
2025-07-09 07:00:00+00:00,2630.5,2633.86,2620.78,2624.55,36861.92,96821989.4182
2025-07-09 08:00:00+00:00,2624.55,2625.66,2610.0,2611.36,65248.62,170867908.7881
2025-07-09 09:00:00+00:00,2611.36,2614.5,2603.06,2610.11,61134.88,159488783.614
2025-07-09 10:00:00+00:00,2610.11,2621.31,2605.32,2617.51,35781.15,93556317.2862
2025-07-09 11:00:00+00:00,2617.51,2629.91,2615.22,2625.2,64642.96,169570804.1952
2025-07-09 12:00:00+00:00,2625.2,2666.96,2622.8,2659.25,219246.08,581626528.0029
2025-07-09 13:00:00+00:00,2659.25,2674.35,2652.19,2653.72,164643.79,438410569.4019
2025-07-09 14:00:00+00:00,2653.72,2668.96,2626.63,2640.7,198905.37,525930218.8294
2025-07-09 15:00:00+00:00,2640.7,2657.38,2639.69,2655.48,72113.31,191029409.188
2025-07-09 16:00:00+00:00,2655.48,2668.11,2651.1,2665.29,60149.77,160016946.1478
2025-07-09 17:00:00+00:00,2665.29,2667.82,2651.9,2660.74,61488.13,163557911.6598
2025-07-09 18:00:00+00:00,2660.74,2724.66,2660.02,2717.25,310517.92,839428693.8782
2025-07-09 19:00:00+00:00,2717.25,2795.19,2715.46,2763.92,390491.67,1076070562.2075
2025-07-09 20:00:00+00:00,2763.92,2765.82,2730.44,2736.87,190496.81,523220946.0709
2025-07-09 21:00:00+00:00,2736.87,2758.14,2734.39,2752.3,96107.83,264005805.0041
2025-07-09 22:00:00+00:00,2752.3,2781.97,2752.3,2778.95,143498.16,397404592.0973
2025-07-09 23:00:00+00:00,2778.95,2781.98,2765.65,2768.01,58129.61,161336513.2002
2025-07-10 00:00:00+00:00,2768.01,2772.66,2755.9,2756.02,58394.4,161379739.1044
2025-07-10 01:00:00+00:00,2756.02,2778.17,2754.43,2773.72,50497.23,139823001.6065
2025-07-10 02:00:00+00:00,2773.72,2797.94,2773.0,2782.75,83015.08,231162676.0781
2025-07-10 03:00:00+00:00,2782.75,2790.62,2769.97,2775.1,47236.37,131246564.8989
2025-07-10 04:00:00+00:00,2775.1,2779.06,2765.08,2777.99,38254.42,106063878.7956
2025-07-10 05:00:00+00:00,2777.99,2784.32,2771.33,2780.95,36165.58,100476264.7963
2025-07-10 06:00:00+00:00,2780.95,2799.98,2779.0,2794.4,64670.56,180413460.8354
2025-07-10 07:00:00+00:00,2794.4,2824.37,2786.03,2790.08,197129.69,553111927.8097
2025-07-10 08:00:00+00:00,2790.08,2797.07,2782.95,2787.6,84715.31,236284745.42
2025-07-10 09:00:00+00:00,2787.6,2789.41,2773.66,2777.58,52774.47,146743099.7372
2025-07-10 10:00:00+00:00,2777.58,2786.15,2771.27,2784.16,43399.36,120549486.4135
2025-07-10 11:00:00+00:00,2784.16,2784.17,2771.57,2777.73,27417.81,76154998.4983
2025-07-10 12:00:00+00:00,2777.73,2779.32,2766.38,2777.39,61819.14,171380144.4535
2025-07-10 13:00:00+00:00,2777.39,2793.8,2771.0,2783.04,102619.96,285330309.0982
2025-07-10 14:00:00+00:00,2783.04,2791.31,2756.17,2775.43,140362.06,389009687.195
2025-07-10 15:00:00+00:00,2775.43,2775.96,2757.35,2768.31,66208.7,183221344.0031
2025-07-10 16:00:00+00:00,2768.31,2813.09,2767.36,2807.26,246206.69,688317117.1605
2025-07-10 17:00:00+00:00,2807.26,2834.79,2800.1,2829.21,218051.63,614613484.1719
2025-07-10 18:00:00+00:00,2829.21,2840.03,2794.47,2810.26,179560.98,505674914.2712
2025-07-10 19:00:00+00:00,2810.26,2821.27,2804.99,2814.71,69114.86,194511614.407
2025-07-10 20:00:00+00:00,2814.71,2825.8,2811.89,2817.55,56716.51,159908706.8596
2025-07-10 21:00:00+00:00,2817.55,3005.0,2816.0,2971.7,638235.26,1864010687.5257
2025-07-10 22:00:00+00:00,2971.7,2978.19,2951.2,2973.2,213716.85,633278303.7762
2025-07-10 23:00:00+00:00,2973.2,2974.0,2934.0,2950.5,110801.05,327024313.4319
2025-07-11 00:00:00+00:00,2950.5,2958.59,2913.33,2936.36,130728.1,383336618.3836
2025-07-11 01:00:00+00:00,2936.36,2956.1,2932.52,2953.6,55573.07,163655731.8977
2025-07-11 02:00:00+00:00,2953.6,2967.91,2950.81,2964.18,74296.01,219926701.0969
2025-07-11 03:00:00+00:00,2964.18,2974.0,2955.81,2968.4,64732.53,192003947.4796
2025-07-11 04:00:00+00:00,2968.4,2970.65,2942.35,2969.4,73250.87,216788187.2902
2025-07-11 05:00:00+00:00,2969.4,3029.13,2966.54,3003.89,290558.83,872566852.4032
2025-07-11 06:00:00+00:00,3003.89,3026.99,2985.0,2988.73,158897.25,477792759.3416
2025-07-11 07:00:00+00:00,2988.73,3002.42,2965.43,2968.36,132337.44,395009544.4413
2025-07-11 08:00:00+00:00,2968.36,3009.61,2962.5,3002.84,133168.36,397879289.7244
2025-07-11 09:00:00+00:00,3002.84,3039.81,2994.98,3014.61,169129.73,510831473.5514
2025-07-11 10:00:00+00:00,3014.61,3014.62,2992.27,3003.0,107595.35,323304083.1868
2025-07-11 11:00:00+00:00,3003.0,3006.01,2968.48,2983.79,140867.34,420558472.4376
2025-07-11 12:00:00+00:00,2983.79,2992.96,2969.52,2986.05,86480.28,257899962.3083
2025-07-11 13:00:00+00:00,2986.05,3009.61,2975.06,3002.61,144368.65,432072480.4187
2025-07-11 14:00:00+00:00,3002.61,3006.74,2979.66,2988.59,111309.91,333297212.7459
2025-07-11 15:00:00+00:00,2988.59,2996.55,2938.34,2950.99,240304.67,713100078.6461
2025-07-11 16:00:00+00:00,2950.99,2971.99,2936.04,2967.99,149563.15,442199495.6935
2025-07-11 17:00:00+00:00,2967.99,3000.0,2964.11,2993.29,114302.43,341177129.7009
2025-07-11 18:00:00+00:00,2993.29,2999.99,2982.66,2995.88,60443.24,180804332.1043
2025-07-11 19:00:00+00:00,2995.88,3010.83,2978.08,3007.31,91061.4,273030189.596
2025-07-11 20:00:00+00:00,3007.31,3009.75,2972.25,2973.79,98036.86,293247151.3295
2025-07-11 21:00:00+00:00,2973.79,2996.72,2956.03,2965.21,100597.66,299413550.733
2025-07-11 22:00:00+00:00,2965.21,2970.4,2921.67,2949.3,174706.24,514081242.6947
2025-07-11 23:00:00+00:00,2949.3,2960.09,2947.25,2957.02,44920.01,132758506.7775
2025-07-12 00:00:00+00:00,2957.02,2966.65,2930.35,2951.7,78057.85,229899436.8101
2025-07-12 01:00:00+00:00,2951.7,2965.7,2951.5,2957.98,41075.47,121614035.6841
2025-07-12 02:00:00+00:00,2957.98,2970.16,2952.99,2955.8,24048.17,71250510.3627
2025-07-12 03:00:00+00:00,2955.8,2967.82,2954.4,2965.31,21286.73,63057241.6768
2025-07-12 04:00:00+00:00,2965.31,2968.0,2939.67,2950.22,40538.46,119654827.745
2025-07-12 05:00:00+00:00,2950.22,2957.59,2942.25,2951.92,25595.21,75517872.2409
2025-07-12 06:00:00+00:00,2951.92,2963.0,2943.69,2958.42,30562.14,90309260.8545
2025-07-12 07:00:00+00:00,2958.42,2977.94,2958.21,2961.92,50542.51,149960434.2051
2025-07-12 08:00:00+00:00,2961.92,2969.54,2956.2,2965.95,30771.35,91213807.936
2025-07-12 09:00:00+00:00,2965.95,2976.0,2961.13,2973.18,29424.45,87423959.7412
2025-07-12 10:00:00+00:00,2973.18,2979.46,2965.5,2975.09,25418.32,75587826.4588
2025-07-12 11:00:00+00:00,2975.09,2981.46,2960.01,2962.64,66896.5,198679723.6189
2025-07-12 12:00:00+00:00,2962.64,2966.85,2915.0,2942.32,169164.36,497012087.3302
2025-07-12 13:00:00+00:00,2942.32,2942.32,2914.38,2939.24,110728.47,324486083.5155
2025-07-12 14:00:00+00:00,2939.24,2948.96,2922.38,2927.04,65664.56,192927534.1333
2025-07-12 15:00:00+00:00,2927.04,2930.27,2902.21,2914.91,145863.88,425245638.3858
2025-07-12 16:00:00+00:00,2914.91,2934.57,2909.44,2923.38,65269.91,190924214.1426
2025-07-12 17:00:00+00:00,2923.38,2942.37,2920.0,2939.85,42814.14,125669662.3671
2025-07-12 18:00:00+00:00,2939.85,2943.92,2934.09,2941.32,27920.4,82056681.4473
2025-07-12 19:00:00+00:00,2941.32,2946.0,2930.83,2939.7,29628.67,87115961.1286
2025-07-12 20:00:00+00:00,2939.7,2941.23,2913.49,2915.39,41297.82,120826229.3732
2025-07-12 21:00:00+00:00,2915.39,2941.4,2912.33,2938.25,37233.66,109095747.994
2025-07-12 22:00:00+00:00,2938.25,2939.86,2923.3,2936.51,19121.46,56063341.879
2025-07-12 23:00:00+00:00,2936.51,2947.11,2929.3,2942.13,33345.96,98017677.2175
2025-07-13 00:00:00+00:00,2942.13,2949.53,2935.06,2943.67,28640.32,84307940.2918
2025-07-13 01:00:00+00:00,2943.67,2953.22,2937.89,2948.68,39894.88,117553168.3271
2025-07-13 02:00:00+00:00,2948.68,2960.74,2937.32,2953.05,43389.51,127975021.4489
