start_ms,open,high,low,close,volume,turnover,timestamp
1769752800000,2745.61,2747.28,2694.0,2716.55,85884.78,233588424.1002,2026-01-30 06:00:00+00:00
1769756400000,2716.55,2750.34,2716.24,2738.32,76332.21,208877652.0858,2026-01-30 07:00:00+00:00
1769760000000,2738.32,2747.33,2720.76,2736.2,34387.68,93995063.3746,2026-01-30 08:00:00+00:00
1769763600000,2736.2,2742.84,2708.11,2720.25,53398.44,145340357.259,2026-01-30 09:00:00+00:00
1769767200000,2720.25,2735.5,2709.72,2734.79,35444.75,96467948.5725,2026-01-30 10:00:00+00:00
1769770800000,2734.79,2768.95,2733.03,2758.36,47963.01,131860869.3237,2026-01-30 11:00:00+00:00
1769774400000,2758.36,2765.0,2735.56,2739.0,33382.71,91725085.0292,2026-01-30 12:00:00+00:00
1769778000000,2739.0,2750.0,2717.37,2728.49,55754.56,152319042.024,2026-01-30 13:00:00+00:00
1769781600000,2728.49,2763.26,2722.61,2736.11,97531.3,267511239.2247,2026-01-30 14:00:00+00:00
1769785200000,2736.11,2751.67,2690.67,2727.32,168360.12,458367513.6973,2026-01-30 15:00:00+00:00
1769788800000,2727.32,2742.94,2703.86,2724.91,79335.63,216322350.0121,2026-01-30 16:00:00+00:00
1769792400000,2724.91,2739.76,2704.13,2710.91,71274.56,193806708.5963,2026-01-30 17:00:00+00:00
1769796000000,2710.91,2749.44,2634.84,2739.09,318619.94,855203384.3241,2026-01-30 18:00:00+00:00
1769799600000,2739.09,2759.9,2732.17,2741.05,89633.21,246113044.482,2026-01-30 19:00:00+00:00
1769803200000,2741.05,2741.68,2663.0,2679.25,176269.95,474875385.6419,2026-01-30 20:00:00+00:00
1769806800000,2679.25,2714.2,2675.58,2703.61,71510.0,193038302.3847,2026-01-30 21:00:00+00:00
1769810400000,2703.61,2708.43,2691.04,2708.43,16367.27,44184669.8324,2026-01-30 22:00:00+00:00
1769814000000,2708.43,2710.64,2692.47,2705.65,19877.69,53691428.5447,2026-01-30 23:00:00+00:00
1769817600000,2705.65,2713.0,2701.27,2704.87,12896.36,34910548.9098,2026-01-31 00:00:00+00:00
1769821200000,2704.87,2713.35,2697.44,2698.67,17897.89,48394376.3761,2026-01-31 01:00:00+00:00
1769824800000,2698.67,2707.02,2682.65,2700.45,33196.8,89413051.7126,2026-01-31 02:00:00+00:00
1769828400000,2700.45,2705.35,2692.56,2694.17,10525.02,28409830.9307,2026-01-31 03:00:00+00:00
