cycle,timestamp,current_price,snapshot_last_price,predicted_price_1m,predicted_price_5m,predicted_price_10m,predicted_price_15m,predicted_price_30m,predicted_price_60m,move_1m_pct,move_5m_pct,move_10m_pct,move_15m_pct,move_30m_pct,move_60m_pct,signal,signal_type,entry_price,target_exit_price,stop_loss,take_profit,signal_reason,position_side,position_avg_entry,position_qty,position_target_exit,position_stop_loss,position_take_profit,position_dca_count,position_unrealized_pnl,position_return_pct,free_cash,realized_pnl_total,account_equity,model_fitted_at,model_expires_at,fit_triggered,fit_sec,matured_60m_count,latest_abs_err_60m,latest_pct_err_60m
1,2026-03-11 15:31:00+00:00,69852.2,69850.0,69850.47879993563,69856.09936080856,69853.071434153,69869.46568125147,69859.51103581348,69867.70037640285,-0.002464059921325479,0.005582302072881795,0.00124754002450711,0.02471744805672138,0.010466436008438329,0.022190247984821276,hold,none,69852.2,,,,adaptive edge below threshold: |move_60m| < 0.030%,flat,,0.0,,,,0,0.0,,10000.0,0.0,10000.0,2026-03-11 15:31:00+00:00,2026-03-11 16:31:00+00:00,True,1.1486067000005278,0,,
2,2026-03-11 15:32:00+00:00,69681.9,69677.7,69682.8045523064,69694.48267734595,69699.93060554391,69715.09174379973,69710.49792399272,69713.7256822284,0.001298116593284604,0.018057310931474113,0.025875594012103598,0.04763323589014323,0.04104067769783448,0.045672810627150895,long,trend_long,69681.9,69713.7256822284,69438.01335,70099.9914,adaptive trend_long: 10m/30m/60m aligned upward,long,69681.9,0.014350929007389294,69713.7256822284,69438.01335,70099.9914,0,0.0,0.0,9000.0,0.0,10000.0,2026-03-11 15:31:00+00:00,2026-03-11 16:31:00+00:00,False,1.1486067000005278,0,,
