retrain_hours,timestamp,action,side,signal_type,price,qty,asset_qty,cash_flow,invested_cash_gross,entry_fee_cash,exit_fee_cash,gross_sale_value,net_sale_value,realized_pnl,position_qty_after,avg_entry_after,free_cash_after,equity_after,reason,grid_realized_pnl_after
168,2026-02-13 22:12:00+00:00,open_long,long,enter_long_C,68922.0,0.0036251124459533964,0.0036251124459533964,-250.0,250.0,0.15,,,,,0.0036251124459533964,68922.0,750.0,999.85009,enter long C: forecast reached +0.001% on minute 1 within 180 minutes,0.0
168,2026-02-14 02:12:00+00:00,close_long,long,enter_long_C,68957.8,0.0036251124459533964,0.0036251124459533964,249.9797911581498,250.0,0.15,0.14998786741533907,249.97977902556514,249.9797911581498,-0.1702088418501969,0.0,,999.9797911581497,999.9797911581497,max_hold_reached,
