symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2022-05-04 21:00:00+00:00,2022-05-11 20:00:00+00:00,naive,166,565.966265060241,4338.697805071809,1.5440792205900027,0.00021440000273287296
BTCUSDT,1,2022-05-04 21:00:00+00:00,2022-05-11 20:00:00+00:00,nbeats,166,574.3465212591932,4337.484766451276,1.5708892409013058,0.9736877999966964
BTCUSDT,1,2022-05-04 21:00:00+00:00,2022-05-11 20:00:00+00:00,lstm,166,579.6680608250238,4340.721010986389,1.582000462341496,0.2621038000215776
BTCUSDT,2,2023-01-14 18:00:00+00:00,2023-01-21 17:00:00+00:00,naive,167,516.8377245508982,5782.580061143376,2.4793916966077645,0.00022190000163391232
BTCUSDT,2,2023-01-14 18:00:00+00:00,2023-01-21 17:00:00+00:00,nbeats,167,538.0934275041194,5780.255753875419,2.580366870118087,1.25714830000652
BTCUSDT,2,2023-01-14 18:00:00+00:00,2023-01-21 17:00:00+00:00,lstm,167,522.0667209772544,5784.196515931999,2.5042153655740775,0.3854795999941416
BTCUSDT,3,2023-02-27 00:00:00+00:00,2023-03-05 23:00:00+00:00,naive,167,488.62215568862257,5572.20761908954,2.0854195849359742,0.00020000000949949026
BTCUSDT,3,2023-02-27 00:00:00+00:00,2023-03-05 23:00:00+00:00,nbeats,167,527.8507309596675,5570.181036644102,2.2598708984246314,1.2341881000029389
BTCUSDT,3,2023-02-27 00:00:00+00:00,2023-03-05 23:00:00+00:00,lstm,167,495.75857252291854,5573.780464446706,2.116540896321249,0.3789493999793194
BTCUSDT,4,2025-07-01 10:00:00+00:00,2025-07-08 09:00:00+00:00,naive,168,264.4714285714283,888.0395455185323,0.24541827555505097,0.00024870000197552145
BTCUSDT,4,2025-07-01 10:00:00+00:00,2025-07-08 09:00:00+00:00,nbeats,168,339.6516133018785,914.3709683083507,0.3148071160805235,1.2669556000037119
BTCUSDT,4,2025-07-01 10:00:00+00:00,2025-07-08 09:00:00+00:00,lstm,168,265.1170775937568,887.1542751781047,0.24603194673731402,0.3865753000136465
BTCUSDT,5,2022-09-10 00:00:00+00:00,2022-09-16 23:00:00+00:00,naive,167,535.1341317365269,5745.674246619232,2.5243313496998487,0.00018879998242482543
BTCUSDT,5,2022-09-10 00:00:00+00:00,2022-09-16 23:00:00+00:00,nbeats,167,562.270720087077,5743.739487285094,2.6601808047142144,1.2386514999961946
BTCUSDT,5,2022-09-10 00:00:00+00:00,2022-09-16 23:00:00+00:00,lstm,167,542.5389931260786,5747.281440080863,2.5595562724779084,0.38902929998585023
BTCUSDT,6,2022-03-13 05:00:00+00:00,2022-03-20 04:00:00+00:00,naive,166,494.0144578313253,4381.276993839466,1.254385286489642,0.0003252000024076551
BTCUSDT,6,2022-03-13 05:00:00+00:00,2022-03-20 04:00:00+00:00,nbeats,166,503.2408948876989,4378.912111294715,1.276945580886905,1.2645931000006385
BTCUSDT,6,2022-03-13 05:00:00+00:00,2022-03-20 04:00:00+00:00,lstm,166,501.8678175009409,4383.220472026042,1.2745438668614162,0.38128209998831153
BTCUSDT,7,2022-05-06 06:00:00+00:00,2022-05-13 05:00:00+00:00,naive,168,652.1482142857143,4580.234389218369,1.9316598071450648,0.00021540001034736633
BTCUSDT,7,2022-05-06 06:00:00+00:00,2022-05-13 05:00:00+00:00,nbeats,168,661.4901111469288,4578.696163558726,1.9645457376015547,1.3235075999982655
BTCUSDT,7,2022-05-06 06:00:00+00:00,2022-05-13 05:00:00+00:00,lstm,168,659.2525986167914,4582.547779166303,1.9553158003906361,0.3763281000137795
BTCUSDT,8,2022-03-24 15:00:00+00:00,2022-03-31 14:00:00+00:00,naive,167,439.29281437125746,3992.703129947456,0.9848367137891939,0.00025710000772960484
BTCUSDT,8,2022-03-24 15:00:00+00:00,2022-03-31 14:00:00+00:00,nbeats,167,442.1268289056678,3990.3920054739524,0.9909450295178118,1.2396539000037592
BTCUSDT,8,2022-03-24 15:00:00+00:00,2022-03-31 14:00:00+00:00,lstm,167,442.25115899878944,3994.4283273804112,0.9916334026636622,0.39988939999602735
BTCUSDT,9,2025-12-13 13:00:00+00:00,2025-12-20 12:00:00+00:00,naive,166,291.5216867469878,575.5541669001661,0.33302042009914185,0.0002096000243909657
BTCUSDT,9,2025-12-13 13:00:00+00:00,2025-12-20 12:00:00+00:00,nbeats,166,293.60742967199184,573.6040358093142,0.33536997088943626,1.2543969000107609
BTCUSDT,9,2025-12-13 13:00:00+00:00,2025-12-20 12:00:00+00:00,lstm,166,309.970837076191,579.6853439607133,0.3534633165750372,0.3810245000058785
BTCUSDT,10,2025-11-11 14:00:00+00:00,2025-11-18 13:00:00+00:00,naive,168,437.8291666666673,879.9758038137297,0.4466070123124564,0.00024199998006224632
BTCUSDT,10,2025-11-11 14:00:00+00:00,2025-11-18 13:00:00+00:00,nbeats,168,446.80075103455766,879.732908944952,0.4554231660787167,1.2773883999907412
BTCUSDT,10,2025-11-11 14:00:00+00:00,2025-11-18 13:00:00+00:00,lstm,168,427.9800762769147,871.9440864557089,0.4366526117729959,0.3786106000188738
BTCUSDT,11,2023-03-25 23:00:00+00:00,2023-04-01 22:00:00+00:00,naive,168,503.6821428571429,5250.936775290219,1.829784733346844,0.00018709999858401716
BTCUSDT,11,2023-03-25 23:00:00+00:00,2023-04-01 22:00:00+00:00,nbeats,168,524.8696227994061,5248.881487111998,1.9050839870762737,1.2613987999793608
BTCUSDT,11,2023-03-25 23:00:00+00:00,2023-04-01 22:00:00+00:00,lstm,168,508.37573852929444,5252.5588325411045,1.8467652480147183,0.3814128000230994
BTCUSDT,12,2026-01-31 05:00:00+00:00,2026-02-07 04:00:00+00:00,naive,168,598.3267857142857,1129.7013288654991,0.8097484767701205,0.00019779999274760485
BTCUSDT,12,2026-01-31 05:00:00+00:00,2026-02-07 04:00:00+00:00,nbeats,168,595.3349340020815,1126.3119789778552,0.8058672537711515,1.2886307000007946
BTCUSDT,12,2026-01-31 05:00:00+00:00,2026-02-07 04:00:00+00:00,lstm,168,620.788621458996,1150.8953052245702,0.8388546292029477,0.38023289997363463
BTCUSDT,13,2024-03-30 03:00:00+00:00,2024-04-06 02:00:00+00:00,naive,167,399.77544910179665,2019.327777769586,0.5837388347385395,0.00021500000730156898
BTCUSDT,13,2024-03-30 03:00:00+00:00,2024-04-06 02:00:00+00:00,nbeats,167,398.4929532738989,2016.5007771464452,0.5818269939517053,0.06367519998457283
BTCUSDT,13,2024-03-30 03:00:00+00:00,2024-04-06 02:00:00+00:00,lstm,167,417.70628705569845,2023.8641337071633,0.6099204293933491,0.067706800007727
BTCUSDT,14,2022-09-27 00:00:00+00:00,2022-10-03 23:00:00+00:00,naive,166,533.8457831325301,5911.225456786761,2.7613207509984465,0.00018840000848285854
BTCUSDT,14,2022-09-27 00:00:00+00:00,2022-10-03 23:00:00+00:00,nbeats,166,565.7932364824609,5909.093899172073,2.9274993342078366,0.4236813000170514
BTCUSDT,14,2022-09-27 00:00:00+00:00,2022-10-03 23:00:00+00:00,lstm,166,536.4468775500768,5912.780943540869,2.7744160860057554,0.16235699999378994
BTCUSDT,15,2022-04-26 03:00:00+00:00,2022-05-03 02:00:00+00:00,naive,168,473.5053571428571,4244.878230073833,1.184419715208461,0.00020539999241009355
BTCUSDT,15,2022-04-26 03:00:00+00:00,2022-05-03 02:00:00+00:00,nbeats,168,489.996656708283,4242.785196774862,1.2274565292954656,0.5595825999916997
BTCUSDT,15,2022-04-26 03:00:00+00:00,2022-05-03 02:00:00+00:00,lstm,168,479.57508139906105,4246.878641393544,1.1995136598959204,0.18416659999638796
BTCUSDT,16,2022-05-17 20:00:00+00:00,2022-05-24 19:00:00+00:00,naive,168,518.4994047619048,5048.182448740716,1.7296419832726857,0.0001829999964684248
BTCUSDT,16,2022-05-17 20:00:00+00:00,2022-05-24 19:00:00+00:00,nbeats,168,538.1603035886761,5046.325116500429,1.7957063195692406,0.5652311999874655
BTCUSDT,16,2022-05-17 20:00:00+00:00,2022-05-24 19:00:00+00:00,lstm,168,523.8900413529105,5049.751444539048,1.7478428769254244,0.17418269999325275
BTCUSDT,17,2024-11-01 21:00:00+00:00,2024-11-08 20:00:00+00:00,naive,168,421.0517857142856,2060.463484859772,0.5946351129146359,0.00025579999783076346
BTCUSDT,17,2024-11-01 21:00:00+00:00,2024-11-08 20:00:00+00:00,nbeats,168,422.02850939711686,2058.1445932404204,0.5959176226299656,0.5676558999984991
BTCUSDT,17,2024-11-01 21:00:00+00:00,2024-11-08 20:00:00+00:00,lstm,168,437.9014656267746,2064.3968755029036,0.6188056040827783,0.16149159998167306
BTCUSDT,18,2025-06-20 11:00:00+00:00,2025-06-27 10:00:00+00:00,naive,168,354.875,928.587370046311,0.3411469536660518,0.00023380000493489206
BTCUSDT,18,2025-06-20 11:00:00+00:00,2025-06-27 10:00:00+00:00,nbeats,168,425.9921900531833,956.3071702607939,0.4079797024353962,0.5627679000026546
BTCUSDT,18,2025-06-20 11:00:00+00:00,2025-06-27 10:00:00+00:00,lstm,168,362.31316379381053,933.2054942904836,0.34840774308908495,0.15745279999100603
BTCUSDT,19,2025-07-15 08:00:00+00:00,2025-07-22 07:00:00+00:00,naive,168,424.8958333333335,1695.2294810767964,0.3606312199693555,0.00023430000874213874
BTCUSDT,19,2025-07-15 08:00:00+00:00,2025-07-22 07:00:00+00:00,nbeats,168,448.61482736371136,1704.049324412453,0.38057866763066145,0.5652917000115849
BTCUSDT,19,2025-07-15 08:00:00+00:00,2025-07-22 07:00:00+00:00,lstm,168,428.6157483691296,1694.1966402507776,0.36387112241884106,0.17802529997425154
BTCUSDT,20,2023-05-24 21:00:00+00:00,2023-05-31 20:00:00+00:00,naive,168,466.9059523809521,5333.261213679049,1.765158804991178,0.00025260000256821513
BTCUSDT,20,2023-05-24 21:00:00+00:00,2023-05-31 20:00:00+00:00,nbeats,168,501.58641917785013,5331.378505222876,1.891268313566297,0.5678428999963216
BTCUSDT,20,2023-05-24 21:00:00+00:00,2023-05-31 20:00:00+00:00,lstm,168,469.13085568321793,5334.76782224547,1.7736232749102392,0.1574341999948956
