symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2023-02-08 23:00:00+00:00,2023-02-15 22:00:00+00:00,naive,165,502.0745454545452,5646.654506063611,2.195852344450878,0.0002300999767612666
BTCUSDT,1,2023-02-08 23:00:00+00:00,2023-02-15 22:00:00+00:00,arima,165,503.61787630889415,5646.66176282915,2.2025825394963725,3.615148099983344
BTCUSDT,1,2023-02-08 23:00:00+00:00,2023-02-15 22:00:00+00:00,nbeats,165,528.0340542269015,5644.265859343835,2.315160009335483,0.38874729999224655
BTCUSDT,1,2023-02-08 23:00:00+00:00,2023-02-15 22:00:00+00:00,lstm,165,502.7816512500092,5648.188809168708,2.198650365065117,0.08030870000948198
BTCUSDT,2,2024-01-01 18:00:00+00:00,2024-01-08 17:00:00+00:00,naive,167,500.132335329341,4060.371874720092,1.150642800958796,0.0001973999897018075
BTCUSDT,2,2024-01-01 18:00:00+00:00,2024-01-08 17:00:00+00:00,arima,167,498.39174984015204,4060.2397446153304,1.1466730141313255,3.7541785999783315
BTCUSDT,2,2024-01-01 18:00:00+00:00,2024-01-08 17:00:00+00:00,nbeats,167,502.5281662101181,4057.9921916988133,1.1561313695033926,0.1097445999912452
BTCUSDT,2,2024-01-01 18:00:00+00:00,2024-01-08 17:00:00+00:00,lstm,167,506.07427082216947,4062.7160544266767,1.1642275023624349,0.07969909999519587
BTCUSDT,3,2023-09-10 01:00:00+00:00,2023-09-17 00:00:00+00:00,naive,167,480.9844311377244,5389.602920483014,1.8592883238843168,0.0001936999906320125
BTCUSDT,3,2023-09-10 01:00:00+00:00,2023-09-17 00:00:00+00:00,arima,167,482.5976438067655,5389.607153276671,1.8655317845984805,7.197907599998871
BTCUSDT,3,2023-09-10 01:00:00+00:00,2023-09-17 00:00:00+00:00,nbeats,167,511.82791389055103,5387.569843448018,1.9758802626152987,0.14349449999281205
BTCUSDT,3,2023-09-10 01:00:00+00:00,2023-09-17 00:00:00+00:00,lstm,167,488.00309438249894,5391.184688117682,1.8865923146793442,0.08471490000374615
BTCUSDT,4,2023-05-27 02:00:00+00:00,2023-06-03 01:00:00+00:00,naive,168,469.4029761904759,5304.377471535723,1.7511564894334912,0.00018900001305155456
BTCUSDT,4,2023-05-27 02:00:00+00:00,2023-06-03 01:00:00+00:00,arima,168,471.02188482915057,5304.3819827360585,1.7572109436287995,7.2004911999974865
BTCUSDT,4,2023-05-27 02:00:00+00:00,2023-06-03 01:00:00+00:00,nbeats,168,497.5487222252065,5302.433338264209,1.8553845224375463,0.13654390000738204
BTCUSDT,4,2023-05-27 02:00:00+00:00,2023-06-03 01:00:00+00:00,lstm,168,475.5371173835424,5305.960875694049,1.7741289964634068,0.08741020000888966
BTCUSDT,5,2024-10-15 19:00:00+00:00,2024-10-22 18:00:00+00:00,naive,168,335.90535714285676,2211.973707286365,0.4989173562835204,0.00018420000560581684
