symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2023-04-07 19:00:00+00:00,2023-04-14 18:00:00+00:00,naive,167,478.9407185628744,5235.108391256441,1.7021534060992123,0.00021529998048208654
BTCUSDT,1,2023-04-07 19:00:00+00:00,2023-04-14 18:00:00+00:00,arima,167,491.18613776169065,5234.559977939985,1.7460014118531837,27.776212699973257
BTCUSDT,1,2023-04-07 19:00:00+00:00,2023-04-14 18:00:00+00:00,nbeats,167,648.1183570298318,5250.134395874548,2.2751546234326074,2.017126399994595
BTCUSDT,1,2023-04-07 19:00:00+00:00,2023-04-14 18:00:00+00:00,lstm,167,484.2968032848007,5234.565998839569,1.7212381428918309,0.481282699998701
BTCUSDT,2,2022-11-07 22:00:00+00:00,2022-11-14 21:00:00+00:00,naive,167,588.2700598802395,5812.974036357403,2.9899179132845033,0.00032289998489432037
BTCUSDT,2,2022-11-07 22:00:00+00:00,2022-11-14 21:00:00+00:00,arima,167,593.6109039156814,5812.239994076739,3.0163534770928067,27.809145400009584
BTCUSDT,2,2022-11-07 22:00:00+00:00,2022-11-14 21:00:00+00:00,nbeats,167,701.229681182788,5825.845303612235,3.6596618009957673,1.9625317999743856
BTCUSDT,2,2022-11-07 22:00:00+00:00,2022-11-14 21:00:00+00:00,lstm,167,590.6632545979097,5812.531125169614,3.0030465411230187,0.48068869998678565
BTCUSDT,3,2024-03-14 13:00:00+00:00,2024-03-21 12:00:00+00:00,naive,168,606.8571428571431,1921.3304780058754,0.8948141176426381,0.0002966000174637884
BTCUSDT,3,2024-03-14 13:00:00+00:00,2024-03-21 12:00:00+00:00,arima,168,607.6721295759371,1921.1807238037084,0.8958119878081017,27.89013869999326
BTCUSDT,3,2024-03-14 13:00:00+00:00,2024-03-21 12:00:00+00:00,nbeats,168,653.2540245167213,1947.8159947010793,0.9659881562356121,1.8896113999944646
BTCUSDT,3,2024-03-14 13:00:00+00:00,2024-03-21 12:00:00+00:00,lstm,168,616.7633240519006,1925.562271290425,0.9095062759729529,0.47787450000760145
BTCUSDT,4,2023-09-02 14:00:00+00:00,2023-09-09 13:00:00+00:00,naive,168,453.32797619047625,5375.318864434485,1.7535127378971769,0.00018809997709468007
BTCUSDT,4,2023-09-02 14:00:00+00:00,2023-09-09 13:00:00+00:00,arima,168,464.40572076704314,5374.638934176387,1.7963846831969623,27.934699200006435
BTCUSDT,4,2023-09-02 14:00:00+00:00,2023-09-09 13:00:00+00:00,nbeats,168,645.0500679089535,5389.994957880591,2.49530017443708,1.8641631999926176
BTCUSDT,4,2023-09-02 14:00:00+00:00,2023-09-09 13:00:00+00:00,lstm,168,457.2053496458395,5374.702471706861,1.7685103948664953,0.46980539997457527
BTCUSDT,5,2023-10-27 03:00:00+00:00,2023-11-03 02:00:00+00:00,naive,167,459.85688622754515,4752.268294615949,1.344206823313085,0.0004081999941263348
BTCUSDT,5,2023-10-27 03:00:00+00:00,2023-11-03 02:00:00+00:00,arima,167,467.98187520861705,4751.7928866956945,1.3680301537214732,27.759199499996612
BTCUSDT,5,2023-10-27 03:00:00+00:00,2023-11-03 02:00:00+00:00,nbeats,167,632.9745144550659,4769.113217748716,1.8457712733527372,1.8245497000170872
BTCUSDT,5,2023-10-27 03:00:00+00:00,2023-11-03 02:00:00+00:00,lstm,167,461.6575823599859,4751.629808706198,1.3494914245957021,0.48318160002236255
