symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2024-06-10 07:00:00+00:00,2024-06-17 06:00:00+00:00,naive,167,334.2341317365275,2006.627058383577,0.48948856261233464,0.0002043000131379813
BTCUSDT,1,2024-06-10 07:00:00+00:00,2024-06-17 06:00:00+00:00,arima,167,4176.427462229978,9785.681503829766,6.055380066083817,2.144079000019701
BTCUSDT,1,2024-06-10 07:00:00+00:00,2024-06-17 06:00:00+00:00,nbeats,167,358.98163495308665,2007.377533469995,0.5264080583442662,3.9512648999807425
BTCUSDT,1,2024-06-10 07:00:00+00:00,2024-06-17 06:00:00+00:00,lstm,167,342.87106160515464,2009.075564151333,0.5019888349384845,1.6392853000143077
BTCUSDT,2,2024-08-14 08:00:00+00:00,2024-08-21 07:00:00+00:00,naive,168,418.48214285714323,2652.0799727132407,0.6988770520491963,0.0002080000122077763
BTCUSDT,2,2024-08-14 08:00:00+00:00,2024-08-21 07:00:00+00:00,arima,168,5710.192918383547,13536.390044028187,9.643775407912303,2.578737000003457
BTCUSDT,2,2024-08-14 08:00:00+00:00,2024-08-21 07:00:00+00:00,nbeats,168,434.4251952214841,2651.7629090263604,0.7264391731373395,3.5358466999896336
BTCUSDT,2,2024-08-14 08:00:00+00:00,2024-08-21 07:00:00+00:00,lstm,168,430.7477903452934,2655.476902057924,0.7193017794042925,1.6869999000045937
BTCUSDT,3,2022-10-19 01:00:00+00:00,2022-10-26 00:00:00+00:00,naive,166,494.1048192771084,5872.722341500697,2.558572149629536,0.0001908999984152615
BTCUSDT,3,2022-10-19 01:00:00+00:00,2022-10-26 00:00:00+00:00,arima,166,11063.469792450029,28811.64626196922,57.62295398351179,2.2966695000068285
BTCUSDT,3,2022-10-19 01:00:00+00:00,2022-10-26 00:00:00+00:00,nbeats,166,516.2547603941365,5870.665189048814,2.6733177233547236,3.6925152000039816
BTCUSDT,3,2022-10-19 01:00:00+00:00,2022-10-26 00:00:00+00:00,lstm,166,496.8429851789041,5873.956405834974,2.5726727091969575,1.6635404000116978
BTCUSDT,4,2022-12-26 02:00:00+00:00,2023-01-02 01:00:00+00:00,naive,168,484.4488095238095,6024.412047166728,2.871145088390796,0.0002023999986704439
BTCUSDT,4,2022-12-26 02:00:00+00:00,2023-01-02 01:00:00+00:00,arima,168,11206.823560299355,29527.69581641477,66.53429921251198,2.2745244999823626
BTCUSDT,4,2022-12-26 02:00:00+00:00,2023-01-02 01:00:00+00:00,nbeats,168,515.0055965988057,6022.352383818812,3.05475937351973,3.881629499985138
BTCUSDT,4,2022-12-26 02:00:00+00:00,2023-01-02 01:00:00+00:00,lstm,168,487.42998874350553,6025.6203695151435,2.888832698356452,1.682468200015137
BTCUSDT,5,2023-04-03 11:00:00+00:00,2023-04-10 10:00:00+00:00,naive,166,458.40421686746976,5179.701500685614,1.6243838585793653,0.000212200015084818
BTCUSDT,5,2023-04-03 11:00:00+00:00,2023-04-10 10:00:00+00:00,arima,166,9855.867861896098,25469.331124983433,35.21381466072512,2.3454923999961466
BTCUSDT,5,2023-04-03 11:00:00+00:00,2023-04-10 10:00:00+00:00,nbeats,166,465.96170072911445,5177.562711336884,1.651390200921489,3.538092399976449
