retrain_hours,timestamp,action,side,signal_type,price,qty,asset_qty,cash_flow,invested_cash_gross,entry_fee_cash,exit_fee_cash,gross_sale_value,net_sale_value,realized_pnl,position_qty_after,avg_entry_after,free_cash_after,equity_after,reason,grid_realized_pnl_after
168,2026-02-13 23:18:00+00:00,open_long,long,enter_long_C,68874.6,0.0036276072746701973,0.0036276072746701973,-250.0,250.0,0.15,,,,,0.0036276072746701973,68874.6,750.0,999.85009,enter long C: forecast reached +0.299% on minute 97 within 180 minutes,0.0
168,2026-02-14 03:18:00+00:00,close_long,long,enter_long_C,68824.4,0.0036276072746701973,0.0036276072746701973,249.66809337834263,250.0,0.15,0.1498007364688869,249.6678941148115,249.66809337834263,-0.4819066216573731,0.0,,999.6680933783426,999.6680933783426,max_hold_reached,
168,2026-02-14 03:38:00+00:00,open_long,long,enter_long_C,68894.5,0.0036253557704980645,0.0036253557704980645,-249.91702334458566,249.91702334458566,0.14995021400675138,,,,,0.0036253557704980645,68894.5,749.751070033757,999.5182331344643,enter long C: forecast reached +0.102% on minute 19 within 180 minutes,-0.4819066216573731
168,2026-03-15 23:18:00+00:00,close_long,long,enter_long_C,72748.1,0.0036253557704980645,0.0036253557704980645,263.7294516953004,249.91702334458566,0.14995021400675138,0.15824264647666214,263.73774412777027,263.7294516953004,13.66247813670795,0.0,,1013.4805217290573,1013.4805217290573,backtest_end,
