retrain_hours,timestamp,action,side,signal_type,price,qty,asset_qty,cash_flow,invested_cash_gross,entry_fee_cash,exit_fee_cash,gross_sale_value,net_sale_value,realized_pnl,position_qty_after,avg_entry_after,free_cash_after,equity_after,reason,grid_realized_pnl_after
168,2026-02-13 22:38:00+00:00,open_long,long,enter_long_C,68785.2,0.003632322069282346,0.003632322069282346,-250.0,250.0,0.15,,,,,0.003632322069282346,68785.2,750.0,999.85009,enter long C: forecast reached +0.429% on minute 137 within 180 minutes,0.0
168,2026-02-14 02:38:00+00:00,close_long,long,enter_long_C,68867.4,0.003632322069282346,0.003632322069282346,250.14848772797055,250.0,0.15,0.15008914612445698,250.148576874095,250.14848772797055,-0.0015122720294586944,0.0,,1000.1484877279705,1000.1484877279705,max_hold_reached,
168,2026-02-14 02:58:00+00:00,open_long,long,enter_long_C,68882.8,0.0036277140252549754,0.0036277140252549754,-250.03712193199263,250.03712193199263,0.15002227315919556,,,,,0.0036277140252549754,68882.8,750.1113657959779,999.9985554681753,enter long C: forecast reached +0.119% on minute 59 within 180 minutes,-0.0015122720294586944
168,2026-03-15 22:38:00+00:00,close_long,long,enter_long_C,72063.8,0.0036277140252549754,0.0036277140252549754,261.4200241315448,250.03712193199263,0.15002227315919556,0.15685611478390168,261.4268579731695,261.4200241315448,11.23287992639298,0.0,,1011.5313899275227,1011.5313899275227,backtest_end,
