symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2023-03-24 18:00:00+00:00,2023-03-31 17:00:00+00:00,naive,168,506.1732142857142,5228.922967523772,1.824950301771599,0.0001973999897018075
BTCUSDT,1,2023-03-24 18:00:00+00:00,2023-03-31 17:00:00+00:00,nbeats,168,527.7333298186962,5226.932103631963,1.9017306909395209,1.072054999996908
BTCUSDT,1,2023-03-24 18:00:00+00:00,2023-03-31 17:00:00+00:00,lstm,168,503.6523368719586,5230.394924561264,1.8157310505187567,0.2951100999780465
BTCUSDT,2,2022-06-28 03:00:00+00:00,2022-07-05 02:00:00+00:00,naive,167,542.9395209580838,5787.241438261456,2.6439946438172037,0.00022069999249652028
BTCUSDT,2,2022-06-28 03:00:00+00:00,2022-07-05 02:00:00+00:00,nbeats,167,566.5113665208199,5785.053053545351,2.7672049817870357,1.3989626000111457
BTCUSDT,2,2022-06-28 03:00:00+00:00,2022-07-05 02:00:00+00:00,lstm,167,550.1453884449755,5788.948668088133,2.6799848051963924,0.37384000001475215
BTCUSDT,3,2024-02-20 23:00:00+00:00,2024-02-27 22:00:00+00:00,naive,168,427.1339285714289,3341.4798867435816,0.8136144989062449,0.0002513999934308231
BTCUSDT,3,2024-02-20 23:00:00+00:00,2024-02-27 22:00:00+00:00,nbeats,168,425.28483883733975,3338.4876339527127,0.8104897149781246,1.3936909000040032
BTCUSDT,3,2024-02-20 23:00:00+00:00,2024-02-27 22:00:00+00:00,lstm,168,431.3595647246986,3343.2052403497096,0.8221888118135025,0.3612431999936234
BTCUSDT,4,2022-09-29 08:00:00+00:00,2022-10-06 07:00:00+00:00,naive,167,517.8796407185629,5892.527252513709,2.6737356479506413,0.00018480001017451286
BTCUSDT,4,2022-09-29 08:00:00+00:00,2022-10-06 07:00:00+00:00,nbeats,167,542.9292033145495,5890.353112896407,2.799905857237229,1.4462744999909773
BTCUSDT,4,2022-09-29 08:00:00+00:00,2022-10-06 07:00:00+00:00,lstm,167,518.3946593870629,5894.016796355368,2.676408970060973,0.3471548000234179
BTCUSDT,5,2023-06-30 09:00:00+00:00,2023-07-07 08:00:00+00:00,naive,166,454.757831325301,5024.783256585566,1.4799674281106627,0.0003031000087503344
