symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2023-02-07 01:00:00+00:00,2023-02-14 00:00:00+00:00,naive,167,486.78802395209556,5581.601649613671,2.137410232037301,0.0003462999884504825
BTCUSDT,1,2023-02-07 01:00:00+00:00,2023-02-14 00:00:00+00:00,arima,167,488.0304499978572,5581.619610990341,2.1428349168790417,90.14445329998853
BTCUSDT,1,2023-02-07 01:00:00+00:00,2023-02-14 00:00:00+00:00,nbeats,167,715.2804223149637,5593.852453850003,3.172225573280295,2.9982302999997046
BTCUSDT,1,2023-02-07 01:00:00+00:00,2023-02-14 00:00:00+00:00,lstm,167,489.3257115108183,5583.085089834607,2.1485268323538933,1.0195200000016484
BTCUSDT,2,2022-12-31 09:00:00+00:00,2023-01-07 08:00:00+00:00,naive,168,485.0708333333333,6048.820253830887,2.9267773965563935,0.000307999987853691
BTCUSDT,2,2022-12-31 09:00:00+00:00,2023-01-07 08:00:00+00:00,arima,168,486.20558710025466,6048.835517103208,2.9336215271982877,88.17030769999838
BTCUSDT,2,2022-12-31 09:00:00+00:00,2023-01-07 08:00:00+00:00,nbeats,168,722.6129565909001,6059.321950568058,4.34442080597013,4.8129056000034325
BTCUSDT,2,2022-12-31 09:00:00+00:00,2023-01-07 08:00:00+00:00,lstm,168,486.6435173914736,6050.291606381679,2.9362747337743174,1.0602581000130158
BTCUSDT,3,2022-11-12 20:00:00+00:00,2022-11-19 19:00:00+00:00,naive,167,526.6610778443113,6049.1504204591665,3.13707873593593,0.0002578999847173691
BTCUSDT,3,2022-11-12 20:00:00+00:00,2022-11-19 19:00:00+00:00,arima,167,527.8510957022056,6049.167583933905,3.1441593589704504,89.41049950002343
BTCUSDT,3,2022-11-12 20:00:00+00:00,2022-11-19 19:00:00+00:00,nbeats,167,734.7009865192654,6059.729976143567,4.387695722017993,3.7901812000200152
BTCUSDT,3,2022-11-12 20:00:00+00:00,2022-11-19 19:00:00+00:00,lstm,167,527.192774004412,6050.616360678632,3.14025535328747,1.042021900007967
BTCUSDT,4,2024-09-27 23:00:00+00:00,2024-10-04 22:00:00+00:00,naive,168,375.8601190476192,2271.297346454643,0.5883356086160101,0.00019469999824650586
BTCUSDT,4,2024-09-27 23:00:00+00:00,2024-10-04 22:00:00+00:00,arima,168,374.74860532439214,2271.2469338261944,0.5866338713745483,89.77914170001168
BTCUSDT,4,2024-09-27 23:00:00+00:00,2024-10-04 22:00:00+00:00,nbeats,168,492.18677725376205,2292.344187123277,0.772744767598295,3.2943745000229683
BTCUSDT,4,2024-09-27 23:00:00+00:00,2024-10-04 22:00:00+00:00,lstm,168,382.9545639135548,2273.5929350137812,0.599050197852419,1.0547671999956947
BTCUSDT,5,2023-03-21 23:00:00+00:00,2023-03-28 22:00:00+00:00,naive,167,510.8173652694613,5178.00421459921,1.8250916324250868,0.0002193999825976789
BTCUSDT,5,2023-03-21 23:00:00+00:00,2023-03-28 22:00:00+00:00,arima,167,511.7541841693197,5178.048763408742,1.8284401182480727,89.1466703999904
BTCUSDT,5,2023-03-21 23:00:00+00:00,2023-03-28 22:00:00+00:00,nbeats,167,717.7819160435411,5192.276548982353,2.5788814693663586,3.822728700004518
BTCUSDT,5,2023-03-21 23:00:00+00:00,2023-03-28 22:00:00+00:00,lstm,167,513.0839367940117,5179.553598806,1.8331525664401875,1.087098000018159
BTCUSDT,6,2024-01-28 13:00:00+00:00,2024-02-04 12:00:00+00:00,naive,168,428.57440476190493,4060.256872643064,1.008446418333889,0.00020750000840052962
BTCUSDT,6,2024-01-28 13:00:00+00:00,2024-02-04 12:00:00+00:00,arima,168,430.1106869338675,4060.332842301127,1.0120828953878247,89.18792160000885
BTCUSDT,6,2024-01-28 13:00:00+00:00,2024-02-04 12:00:00+00:00,nbeats,168,635.8123330328692,4077.3146448649527,1.4922610009645196,3.855500400008168
BTCUSDT,6,2024-01-28 13:00:00+00:00,2024-02-04 12:00:00+00:00,lstm,168,430.13209015096766,4061.87094711149,1.0121409940101813,1.0590878000075463
BTCUSDT,7,2023-08-17 15:00:00+00:00,2023-08-24 14:00:00+00:00,naive,166,471.7391566265059,5204.585433584689,1.704673901893327,0.00018220001948066056
BTCUSDT,7,2023-08-17 15:00:00+00:00,2023-08-24 14:00:00+00:00,arima,166,472.85919811599763,5204.614383577838,1.7086699979925328,89.07065290000173
BTCUSDT,7,2023-08-17 15:00:00+00:00,2023-08-24 14:00:00+00:00,nbeats,166,707.2940284350042,5218.861189666714,2.604260915134673,3.856759599992074
BTCUSDT,7,2023-08-17 15:00:00+00:00,2023-08-24 14:00:00+00:00,lstm,166,472.63902517448315,5206.218239014898,1.7077827367898826,0.9929673000006005
BTCUSDT,8,2023-04-03 05:00:00+00:00,2023-04-10 04:00:00+00:00,naive,166,465.7903614457832,5225.118408458286,1.6809125801385445,0.00022990000434219837
BTCUSDT,8,2023-04-03 05:00:00+00:00,2023-04-10 04:00:00+00:00,arima,166,465.03007864770467,5225.096388679223,1.678198002036276,87.35095039999578
