symbol,week,start_ts,end_ts,model,n_points,MAE,RMSE,MAPE,duration_sec
BTCUSDT,1,2023-02-10 17:00:00+00:00,2023-02-17 16:00:00+00:00,naive,164,520.4170731707314,5723.678657868259,2.380341283435556,0.00020379998022690415
BTCUSDT,1,2023-02-10 17:00:00+00:00,2023-02-17 16:00:00+00:00,arima,164,521.1368925328543,5723.701587652113,2.383684134575566,53.53319360001478
BTCUSDT,1,2023-02-10 17:00:00+00:00,2023-02-17 16:00:00+00:00,nbeats,164,532.9637225111616,5721.609309229067,2.437057766092778,5.488127200020244
BTCUSDT,1,2023-02-10 17:00:00+00:00,2023-02-17 16:00:00+00:00,lstm,164,524.0297147288634,5725.014292951086,2.396419489062934,1.5054706999799237
BTCUSDT,2,2023-12-16 10:00:00+00:00,2023-12-23 09:00:00+00:00,naive,168,460.7827380952381,4069.2487492793925,1.085553215084205,0.00019279998377896845
BTCUSDT,2,2023-12-16 10:00:00+00:00,2023-12-23 09:00:00+00:00,arima,168,460.7112514924631,4069.2486481268807,1.085393653657975,55.18222039999091
BTCUSDT,2,2023-12-16 10:00:00+00:00,2023-12-23 09:00:00+00:00,nbeats,168,477.67057121355987,4067.6148047375214,1.1255963698705633,4.018668100005016
BTCUSDT,2,2023-12-16 10:00:00+00:00,2023-12-23 09:00:00+00:00,lstm,168,464.6931408099512,4070.5629563388284,1.0947898812225774,1.7520047999860253
BTCUSDT,3,2026-01-13 13:00:00+00:00,2026-01-20 12:00:00+00:00,naive,166,229.47168674698858,431.92453121193626,0.24274519772702288,0.00020070001482963562
BTCUSDT,3,2026-01-13 13:00:00+00:00,2026-01-20 12:00:00+00:00,arima,166,229.21761417227125,431.7521231214371,0.24247745936604279,54.58171749999747
BTCUSDT,3,2026-01-13 13:00:00+00:00,2026-01-20 12:00:00+00:00,nbeats,166,229.2416438241732,431.5879454205907,0.2424753326263491,4.535296599991852
BTCUSDT,3,2026-01-13 13:00:00+00:00,2026-01-20 12:00:00+00:00,lstm,166,229.50786600611417,432.99337582354656,0.24285687357946842,1.6590947000076994
BTCUSDT,4,2022-09-06 16:00:00+00:00,2022-09-13 15:00:00+00:00,naive,167,547.6730538922155,5823.229164334792,2.750219041244594,0.00020039998344145715
BTCUSDT,4,2022-09-06 16:00:00+00:00,2022-09-13 15:00:00+00:00,arima,167,549.2930971872258,5823.390737581039,2.7587162524103004,55.16483429999789
BTCUSDT,4,2022-09-06 16:00:00+00:00,2022-09-13 15:00:00+00:00,nbeats,167,560.8308823050006,5821.112912248479,2.8139417567841027,3.978114400000777
BTCUSDT,4,2022-09-06 16:00:00+00:00,2022-09-13 15:00:00+00:00,lstm,167,548.3145993482839,5824.444940756326,2.75355783966039,1.7378951999999117
BTCUSDT,5,2024-10-19 21:00:00+00:00,2024-10-26 20:00:00+00:00,naive,168,322.1369047619036,2076.9612295484994,0.4750325383452848,0.00019359998987056315
BTCUSDT,5,2024-10-19 21:00:00+00:00,2024-10-26 20:00:00+00:00,arima,168,321.40187381719016,2076.943637156298,0.473956095614764,55.17023170000175
BTCUSDT,5,2024-10-19 21:00:00+00:00,2024-10-26 20:00:00+00:00,nbeats,168,343.0518021029827,2077.175847533545,0.5059839697508011,3.8729136000038125
BTCUSDT,5,2024-10-19 21:00:00+00:00,2024-10-26 20:00:00+00:00,lstm,168,331.59419842609367,2079.1912229862537,0.48888855408767207,1.760706000000937
BTCUSDT,6,2023-06-15 00:00:00+00:00,2023-06-21 23:00:00+00:00,naive,168,493.5065476190476,5384.338051253707,1.9367580318470894,0.00027489999774843454
BTCUSDT,6,2023-06-15 00:00:00+00:00,2023-06-21 23:00:00+00:00,arima,168,495.13632716331813,5384.400584649056,1.9432420344658692,55.20756800001254
BTCUSDT,6,2023-06-15 00:00:00+00:00,2023-06-21 23:00:00+00:00,nbeats,168,505.27511286153975,5382.38133666637,1.9808804184654132,3.48274050001055
BTCUSDT,6,2023-06-15 00:00:00+00:00,2023-06-21 23:00:00+00:00,lstm,168,497.8720469860547,5385.695467651719,1.9536490507520925,1.7215281999961007
BTCUSDT,7,2025-08-07 02:00:00+00:00,2025-08-14 01:00:00+00:00,naive,168,394.110714285714,1558.9372659496817,0.33499581093257597,0.00019029999384656549
BTCUSDT,7,2025-08-07 02:00:00+00:00,2025-08-14 01:00:00+00:00,arima,168,394.2690074308033,1558.9418294115671,0.33514246706617995,55.28983390002395
BTCUSDT,7,2025-08-07 02:00:00+00:00,2025-08-14 01:00:00+00:00,nbeats,168,413.3592843058294,1568.5408695626736,0.3514054758390493,3.85375860001659
BTCUSDT,7,2025-08-07 02:00:00+00:00,2025-08-14 01:00:00+00:00,lstm,168,401.0451175965126,1559.9483284998614,0.3411935125399422,1.7471592999936547
BTCUSDT,8,2022-06-02 06:00:00+00:00,2022-06-09 05:00:00+00:00,naive,165,509.2660606060606,5070.999244850341,1.6994721400601038,0.0001956000050995499
BTCUSDT,8,2022-06-02 06:00:00+00:00,2022-06-09 05:00:00+00:00,arima,165,510.36892798815177,5071.020679205879,1.7031572285370604,54.051543799985666
BTCUSDT,8,2022-06-02 06:00:00+00:00,2022-06-09 05:00:00+00:00,nbeats,165,513.0180283534245,5068.827704344051,1.711738025153754,4.899376999994274
BTCUSDT,8,2022-06-02 06:00:00+00:00,2022-06-09 05:00:00+00:00,lstm,165,517.4588776179255,5072.489294947154,1.7264561397855112,1.5768881000112742
BTCUSDT,9,2023-11-14 21:00:00+00:00,2023-11-21 20:00:00+00:00,naive,167,459.7820359281439,4597.282848733313,1.2821504716829089,0.0002106999745592475
BTCUSDT,9,2023-11-14 21:00:00+00:00,2023-11-21 20:00:00+00:00,arima,167,461.2089286151596,4597.316446261135,1.2861667617818457,54.172835499979556
BTCUSDT,9,2023-11-14 21:00:00+00:00,2023-11-21 20:00:00+00:00,nbeats,167,468.6055028902081,4595.147006954538,1.3065661805960385,4.8067067000083625
BTCUSDT,9,2023-11-14 21:00:00+00:00,2023-11-21 20:00:00+00:00,lstm,167,464.6232778326182,4598.617867807457,1.2957186495197974,1.6720465999969747
BTCUSDT,10,2023-10-31 16:00:00+00:00,2023-11-07 15:00:00+00:00,naive,167,456.07485029940136,4685.031313177011,1.3206555470733332,0.00020340000628493726
BTCUSDT,10,2023-10-31 16:00:00+00:00,2023-11-07 15:00:00+00:00,arima,167,456.5782770508561,4685.064255758381,1.3221303772011885,54.9365289999987
BTCUSDT,10,2023-10-31 16:00:00+00:00,2023-11-07 15:00:00+00:00,nbeats,167,463.55669136972375,4682.994337027281,1.3423558428105284,4.148040699976264
BTCUSDT,10,2023-10-31 16:00:00+00:00,2023-11-07 15:00:00+00:00,lstm,167,461.6072084359603,4686.39340550755,1.3366782170500053,1.7391114000056405
BTCUSDT,11,2025-04-08 13:00:00+00:00,2025-04-15 12:00:00+00:00,naive,167,460.64491017964116,1298.1555224314075,0.5674433888442177,0.00025680000544525683
BTCUSDT,11,2025-04-08 13:00:00+00:00,2025-04-15 12:00:00+00:00,arima,167,461.15287026730346,1298.7872833351455,0.5680952208406076,55.614131299982546
BTCUSDT,11,2025-04-08 13:00:00+00:00,2025-04-15 12:00:00+00:00,nbeats,167,459.90116765382675,1294.646634679082,0.5666704522781492,3.469875900016632
BTCUSDT,11,2025-04-08 13:00:00+00:00,2025-04-15 12:00:00+00:00,lstm,167,467.8729432758249,1302.3202121265342,0.5764903209173158,1.7342295999987982
BTCUSDT,12,2022-05-19 08:00:00+00:00,2022-05-26 07:00:00+00:00,naive,168,510.65416666666664,5095.897151905405,1.7533260059044469,0.00019669998437166214
BTCUSDT,12,2022-05-19 08:00:00+00:00,2022-05-26 07:00:00+00:00,arima,168,510.8695227947693,5095.894813276889,1.754095618051637,55.539894599991385
BTCUSDT,12,2022-05-19 08:00:00+00:00,2022-05-26 07:00:00+00:00,nbeats,168,513.3769715661376,5093.629545534053,1.7624889795574892,3.622826599981636
BTCUSDT,12,2022-05-19 08:00:00+00:00,2022-05-26 07:00:00+00:00,lstm,168,513.4364505862309,5097.177282913148,1.763073402323064,1.7146540000103414
BTCUSDT,13,2025-05-25 10:00:00+00:00,2025-06-01 09:00:00+00:00,naive,168,335.13690476190527,990.5029014284089,0.31325663015559607,0.00018170001567341387
BTCUSDT,13,2025-05-25 10:00:00+00:00,2025-06-01 09:00:00+00:00,arima,168,335.6681313083396,990.683926406388,0.31375049684480283,55.55274199999985
BTCUSDT,13,2025-05-25 10:00:00+00:00,2025-06-01 09:00:00+00:00,nbeats,168,371.2732487504215,1003.4440092956756,0.3469701982853681,3.4986612999928184
BTCUSDT,13,2025-05-25 10:00:00+00:00,2025-06-01 09:00:00+00:00,lstm,168,342.68068358310234,993.3306281835252,0.32031041117779246,1.7067706999951042
BTCUSDT,14,2024-08-05 13:00:00+00:00,2024-08-12 12:00:00+00:00,naive,166,555.989156626506,3374.0755271825983,1.0146015490178457,0.00018420000560581684
BTCUSDT,14,2024-08-05 13:00:00+00:00,2024-08-12 12:00:00+00:00,arima,166,554.8464103934828,3373.3166149925564,1.012511236410123,55.54557279997971
